"","HH1","HH2","HH6","HH7","HH49","stratum","windex5r","HH51","HH52","HC1A","EthnicityGroup","HC15","helevel1","hhweight","HHAGEx","HHSEX","HHAGE","UN16AA","UN16AB","UN16AC","UN16AD","UN16AE","UN16AF","UN16AG","UN16AH","WAGE","WM17","CM4","MSTATUS","welevel1","wmweight","WB4","HC1A_combined","CM4_grouped","MSTATUS_grouped","HH51_grouped","HH52_grouped"
"2757",342,20,"RURAL","PROVINCE NO. 5",4,"Province 5 Rural","Richest",0,1,"HINDU","Brahman/Chhetri","YES","Basic (Gr 1-8)",0.917198199083733,"50+","Male",60,"NO","NO","NO","NO","NO","NO","NO","NO","15-19","COMPLETED",NA,"Never married/in union","Basic (Gr 1-8)",0.930888377992167,18,"HINDU",NA,"Never Married","0","1"
"2758",342,20,"RURAL","PROVINCE NO. 5",4,"Province 5 Rural","Richest",0,1,"HINDU","Brahman/Chhetri","YES","Basic (Gr 1-8)",0.917198199083733,"50+","Male",60,"NO","NO","NO","NO","NO","NO","NO","YES","15-19","COMPLETED",NA,"Never married/in union","Basic (Gr 1-8)",0.930888377992167,16,"HINDU",NA,"Never Married","0","1"
"2759",342,23,"RURAL","PROVINCE NO. 5",2,"Province 5 Rural","Richest",0,3,"HINDU","Tarai/Madhesi Other Castes","YES","None",0.917198199083733,"25-49","Female",37,"NO","NO","NO","NO","NO","NO","NO","YES","35-39","COMPLETED",1,"Currently married/in union","None",0.930888377992167,37,"HINDU","1","Ever Married","0","3"
"2760",342,23,"RURAL","PROVINCE NO. 5",2,"Province 5 Rural","Richest",0,3,"HINDU","Tarai/Madhesi Other Castes","YES","None",0.917198199083733,"25-49","Female",37,"NO","NO","NO","NO","NO","NO","NO","YES","15-19","COMPLETED",NA,"Never married/in union","Secondary (Gr 9-12)",0.930888377992167,17,"HINDU",NA,"Never Married","0","3"
"2761",342,25,"RURAL","PROVINCE NO. 5",2,"Province 5 Rural","Fourth",0,0,"HINDU","Tarai/Madhesi Other Castes","YES","Basic (Gr 1-8)",0.917198199083733,"50+","Male",57,"NO","NO","NO","NO","NO","NO","NO","YES","40-44","COMPLETED",1,"Currently married/in union","None",0.930888377992167,42,"HINDU","1","Ever Married","0","0"
"2762",342,25,"RURAL","PROVINCE NO. 5",2,"Province 5 Rural","Fourth",0,0,"HINDU","Tarai/Madhesi Other Castes","YES","Basic (Gr 1-8)",0.917198199083733,"50+","Male",57,"NO","NO","NO","NO","NO","NO","NO","YES","15-19","COMPLETED",NA,"Never married/in union","Secondary (Gr 9-12)",0.930888377992167,18,"HINDU",NA,"Never Married","0","0"
"2763",342,3,"RURAL","PROVINCE NO. 5",1,"Province 5 Rural","Richest",1,0,"HINDU","Dalits","YES","Basic (Gr 1-8)",0.573533365183873,"50+","Male",53,"NO","NO","NO","NO","NO","NO","NO","YES","25-29","COMPLETED",0,"Currently married/in union","Basic (Gr 1-8)",0.582093973335052,26,"HINDU","0","Ever Married","1","0"
"2764",342,4,"RURAL","PROVINCE NO. 5",2,"Province 5 Rural","Fourth",4,2,"HINDU","Dalits","YES","None",0.573533365183873,"50+","Male",65,"NO","NO","NO","NO","NO","NO","NO","NO","30-34","COMPLETED",2,"Currently married/in union","Basic (Gr 1-8)",0.582093973335052,34,"HINDU","2","Ever Married","3+","2"
"2765",342,4,"RURAL","PROVINCE NO. 5",2,"Province 5 Rural","Fourth",4,2,"HINDU","Dalits","YES","None",0.573533365183873,"50+","Male",65,"NO","NO","NO","NO","NO","NO","NO","YES","25-29","COMPLETED",0,"Currently married/in union","Basic (Gr 1-8)",0.582093973335052,25,"HINDU","0","Ever Married","3+","2"
"2766",342,5,"RURAL","PROVINCE NO. 5",1,"Province 5 Rural","Fourth",1,0,"HINDU","Tarai/Madhesi Other Castes","YES","None",0.573533365183873,"50+","Male",57,"NO","NO","NO","NO","NO","NO","NO","YES","25-29","COMPLETED",1,"Currently married/in union","None",0.582093973335052,29,"HINDU","1","Ever Married","1","0"
"2767",342,6,"RURAL","PROVINCE NO. 5",6,"Province 5 Rural","Middle",0,1,"ISLAM","Muslim","NO","None",0.573533365183873,"50+","Male",57,"NO","NO","NO","NO","NO","NO","NO","YES","30-34","COMPLETED",NA,"Never married/in union","None",0.582093973335052,31,"ISLAM",NA,"Never Married","0","1"
"2768",342,6,"RURAL","PROVINCE NO. 5",6,"Province 5 Rural","Middle",0,1,"ISLAM","Muslim","NO","None",0.573533365183873,"50+","Male",57,"NO","NO","NO","NO","NO","NO","NO","YES","25-29","COMPLETED",NA,"Never married/in union","None",0.582093973335052,28,"ISLAM",NA,"Never Married","0","1"
"2769",342,6,"RURAL","PROVINCE NO. 5",6,"Province 5 Rural","Middle",0,1,"ISLAM","Muslim","NO","None",0.573533365183873,"50+","Male",57,"NO","NO","NO","NO","NO","NO","NO","NO","25-29","COMPLETED",NA,"Never married/in union","None",0.582093973335052,27,"ISLAM",NA,"Never Married","0","1"
"2770",342,6,"RURAL","PROVINCE NO. 5",6,"Province 5 Rural","Middle",0,1,"ISLAM","Muslim","NO","None",0.573533365183873,"50+","Male",57,"NO","NO","NO","NO","NO","NO","NO","YES","20-24","COMPLETED",NA,"Never married/in union","None",0.582093973335052,24,"ISLAM",NA,"Never Married","0","1"
"2771",342,6,"RURAL","PROVINCE NO. 5",6,"Province 5 Rural","Middle",0,1,"ISLAM","Muslim","NO","None",0.573533365183873,"50+","Male",57,"NO","NO","NO","NO","NO","NO","NO","YES","20-24","COMPLETED",NA,"Never married/in union","None",0.582093973335052,23,"ISLAM",NA,"Never Married","0","1"
"2772",342,6,"RURAL","PROVINCE NO. 5",6,"Province 5 Rural","Middle",0,1,"ISLAM","Muslim","NO","None",0.573533365183873,"50+","Male",57,"NO","NO","NO","NO","NO","NO","NO","YES","20-24","COMPLETED",NA,"Never married/in union","None",0.582093973335052,22,"ISLAM",NA,"Never Married","0","1"
"2773",342,7,"RURAL","PROVINCE NO. 5",3,"Province 5 Rural","Fourth",2,1,"HINDU","Tarai/Madhesi Other Castes","YES","None",0.573533365183873,"50+","Male",81,"NO","NO","NO","NO","NO","NO","NO","YES","15-19","COMPLETED",NA,"Never married/in union","Secondary (Gr 9-12)",0.582093973335052,16,"HINDU",NA,"Never Married","2","1"
"2774",342,7,"RURAL","PROVINCE NO. 5",3,"Province 5 Rural","Fourth",2,1,"HINDU","Tarai/Madhesi Other Castes","YES","None",0.573533365183873,"50+","Male",81,"NO","NO","NO","NO","NO","NO","NO","YES","15-19","COMPLETED",NA,"Never married/in union","Basic (Gr 1-8)",0.582093973335052,18,"HINDU",NA,"Never Married","2","1"
"2775",342,7,"RURAL","PROVINCE NO. 5",3,"Province 5 Rural","Fourth",2,1,"HINDU","Tarai/Madhesi Other Castes","YES","None",0.573533365183873,"50+","Male",81,"NO","NO","NO","NO","NO","NO","NO","YES","25-29","COMPLETED",0,"Currently married/in union","Higher",0.582093973335052,26,"HINDU","0","Ever Married","2","1"
"2776",342,8,"RURAL","PROVINCE NO. 5",1,"Province 5 Rural","Second",1,0,"HINDU","Tarai/Madhesi Other Castes","YES","None",0.573533365183873,"25-49","Male",38,"NO","NO","NO","NO","NO","NO","NO","NO","30-34","COMPLETED",1,"Currently married/in union","None",0.582093973335052,34,"HINDU","1","Ever Married","1","0"
"2777",342,9,"RURAL","PROVINCE NO. 5",1,"Province 5 Rural","Richest",1,2,"HINDU","Dalits","YES","Secondary (Gr 9-12)",0.573533365183873,"25-49","Male",31,"NO","NO","NO","NO","NO","NO","NO","YES","30-34","COMPLETED",2,"Currently married/in union","Basic (Gr 1-8)",0.582093973335052,32,"HINDU","2","Ever Married","1","2"
"2778",343,1,"RURAL","PROVINCE NO. 5",2,"Province 5 Rural","Richest",1,0,"HINDU","Brahman/Chhetri","YES","None",0.299710379008991,"50+","Male",85,"NO","NO","NO","NO","NO","NO","NO","YES","45-49","COMPLETED",0,"Currently married/in union","Basic (Gr 1-8)",0.304183881806366,48,"HINDU","0","Ever Married","1","0"
"2779",343,1,"RURAL","PROVINCE NO. 5",2,"Province 5 Rural","Richest",1,0,"HINDU","Brahman/Chhetri","YES","None",0.299710379008991,"50+","Male",85,"NO","NO","NO","NO","NO","NO","NO","NO","15-19","COMPLETED",0,"Currently married/in union","Basic (Gr 1-8)",0.304183881806366,19,"HINDU","0","Ever Married","1","0"
"2780",343,10,"RURAL","PROVINCE NO. 5",1,"Province 5 Rural","Richest",1,0,"HINDU","Janajati","YES","None",0.299710379008991,"50+","Female",73,"NO","NO","NO","NO","NO","NO","NO","NO","20-24","COMPLETED",1,"Currently married/in union","Secondary (Gr 9-12)",0.304183881806366,23,"HINDU","1","Ever Married","1","0"
"2781",343,11,"RURAL","PROVINCE NO. 5",1,"Province 5 Rural","Richest",1,1,"HINDU","Brahman/Chhetri","YES","Basic (Gr 1-8)",0.299710379008991,"25-49","Male",30,"NO","NO","NO","NO","NO","NO","NO","YES","30-34","COMPLETED",1,"Currently married/in union","Basic (Gr 1-8)",0.304183881806366,30,"HINDU","1","Ever Married","1","1"
"2782",343,12,"RURAL","PROVINCE NO. 5",2,"Province 5 Rural","Richest",2,0,"HINDU","Brahman/Chhetri","YES","None",0.299710379008991,"25-49","Female",44,"NO","YES","NO","YES","YES","YES","YES","YES","20-24","COMPLETED",1,"Currently married/in union","Secondary (Gr 9-12)",0.304183881806366,24,"HINDU","1","Ever Married","2","0"
"2783",343,13,"RURAL","PROVINCE NO. 5",1,"Province 5 Rural","Richest",1,1,"HINDU","Janajati","YES","Secondary (Gr 9-12)",0.299710379008991,"25-49","Male",32,"NO","NO","NO","NO","NO","NO","NO","YES","25-29","COMPLETED",0,"Currently married/in union","Basic (Gr 1-8)",0.304183881806366,27,"HINDU","0","Ever Married","1","1"
"2784",343,15,"RURAL","PROVINCE NO. 5",1,"Province 5 Rural","Richest",0,2,"HINDU","Brahman/Chhetri","YES","Secondary (Gr 9-12)",1.05754948021744,"25-49","Female",35,"NO","NO","NO","NO","NO","NO","YES","NO","35-39","COMPLETED",1,"Currently married/in union","Secondary (Gr 9-12)",1.07333455437389,35,"HINDU","1","Ever Married","0","2"
"2785",343,17,"RURAL","PROVINCE NO. 5",1,"Province 5 Rural","Richest",0,1,"CHRISTIAN","Janajati","YES","None",1.05754948021744,"50+","Female",52,"NO","NO","NO","NO","NO","NO","NO","NO","20-24","COMPLETED",NA,"Never married/in union","Secondary (Gr 9-12)",1.07333455437389,23,"CHRISTIAN",NA,"Never Married","0","1"
"2786",343,18,"RURAL","PROVINCE NO. 5",1,"Province 5 Rural","Richest",0,2,"BUDDHIST","Janajati","YES","Basic (Gr 1-8)",1.05754948021744,"50+","Male",66,"NO","NO","NO","NO","NO","NO","NO","YES","40-44","COMPLETED",1,"Currently married/in union","Basic (Gr 1-8)",1.07333455437389,40,"BUDDHIST","1","Ever Married","0","2"
"2787",343,19,"RURAL","PROVINCE NO. 5",1,"Province 5 Rural","Richest",0,1,"HINDU","Brahman/Chhetri","YES","Secondary (Gr 9-12)",1.05754948021744,"25-49","Male",35,"NO","NO","NO","NO","NO","NO","NO","YES","30-34","COMPLETED",1,"Currently married/in union","Secondary (Gr 9-12)",1.07333455437389,30,"HINDU","1","Ever Married","0","1"
"2788",343,2,"RURAL","PROVINCE NO. 5",1,"Province 5 Rural","Richest",1,2,"HINDU","Janajati","YES","Basic (Gr 1-8)",0.299710379008991,"25-49","Female",35,"NO","NO","NO","NO","NO","NO","NO","NO","35-39","COMPLETED",2,"Currently married/in union","Basic (Gr 1-8)",0.304183881806366,35,"HINDU","2","Ever Married","1","2"
"2789",343,21,"RURAL","PROVINCE NO. 5",1,"Province 5 Rural","Fourth",0,2,"HINDU","Dalits","YES","Basic (Gr 1-8)",1.05754948021744,"50+","Male",59,"NO","NO","NO","NO","NO","NO","NO","NO","30-34","COMPLETED",0,"Currently married/in union","Basic (Gr 1-8)",1.07333455437389,33,"HINDU","0","Ever Married","0","2"
"2790",343,22,"RURAL","PROVINCE NO. 5",1,"Province 5 Rural","Richest",0,1,"HINDU","Janajati","YES","Higher",1.05754948021744,"25-49","Male",36,"NO","NO","NO","NO","NO","NO","NO","YES","35-39","COMPLETED",1,"Currently married/in union","Secondary (Gr 9-12)",1.07333455437389,38,"HINDU","1","Ever Married","0","1"
"2791",343,23,"RURAL","PROVINCE NO. 5",1,"Province 5 Rural","Richest",0,1,"HINDU","Brahman/Chhetri","YES","Basic (Gr 1-8)",1.05754948021744,"50+","Male",58,"NO","NO","NO","YES","NO","NO","YES","YES","20-24","COMPLETED",NA,"Never married/in union","Secondary (Gr 9-12)",1.07333455437389,23,"HINDU",NA,"Never Married","0","1"
"2792",343,25,"RURAL","PROVINCE NO. 5",2,"Province 5 Rural","Fourth",0,1,"HINDU","Janajati","YES","Basic (Gr 1-8)",1.05754948021744,"25-49","Male",43,"NO","NO","NO","NO","NO","NO","NO","YES","35-39","COMPLETED",2,"Currently married/in union","Basic (Gr 1-8)",1.07333455437389,39,"HINDU","2","Ever Married","0","1"
"2793",343,25,"RURAL","PROVINCE NO. 5",2,"Province 5 Rural","Fourth",0,1,"HINDU","Janajati","YES","Basic (Gr 1-8)",1.05754948021744,"25-49","Male",43,"NO","NO","NO","NO","NO","NO","NO","YES","15-19","COMPLETED",NA,"Never married/in union","Secondary (Gr 9-12)",1.07333455437389,18,"HINDU",NA,"Never Married","0","1"
"2794",343,3,"RURAL","PROVINCE NO. 5",1,"Province 5 Rural","Richest",1,1,"HINDU","Brahman/Chhetri","YES","Secondary (Gr 9-12)",0.299710379008991,"25-49","Male",33,"NO","NO","NO","NO","NO","NO","NO","YES","30-34","COMPLETED",0,"Currently married/in union","Secondary (Gr 9-12)",0.304183881806366,32,"HINDU","0","Ever Married","1","1"
"2795",343,5,"RURAL","PROVINCE NO. 5",2,"Province 5 Rural","Richest",0,1,"HINDU","Brahman/Chhetri","YES","Secondary (Gr 9-12)",0.299710379008991,"50+","Male",52,"NO","NO","NO","NO","NO","NO","YES","YES","15-19","COMPLETED",NA,"Never married/in union","Secondary (Gr 9-12)",0.304183881806366,17,"HINDU",NA,"Never Married","0","1"
"2796",343,6,"RURAL","PROVINCE NO. 5",1,"Province 5 Rural","Richest",0,0,"HINDU","Brahman/Chhetri","YES","None",0.299710379008991,"50+","Female",50,"NO","NO","NO","NO","NO","NO","NO","YES","20-24","COMPLETED",NA,"Never married/in union","Secondary (Gr 9-12)",0.304183881806366,23,"HINDU",NA,"Never Married","0","0"
"2797",343,7,"RURAL","PROVINCE NO. 5",1,"Province 5 Rural","Richest",1,1,"HINDU","Brahman/Chhetri","YES","Secondary (Gr 9-12)",0.299710379008991,"25-49","Male",32,"NO","NO","NO","NO","NO","NO","YES","YES","25-29","COMPLETED",0,"Currently married/in union","Secondary (Gr 9-12)",0.304183881806366,27,"HINDU","0","Ever Married","1","1"
"2798",343,8,"RURAL","PROVINCE NO. 5",1,"Province 5 Rural","Richest",0,0,"CHRISTIAN","Janajati","YES","Basic (Gr 1-8)",0.299710379008991,"50+","Male",55,"NO","NO","NO","NO","NO","NO","NO","YES","25-29","COMPLETED",NA,"Currently married/in union","Higher",0.304183881806366,28,"CHRISTIAN",NA,"Ever Married","0","0"
"2799",343,9,"RURAL","PROVINCE NO. 5",1,"Province 5 Rural","Richest",1,0,"HINDU","Brahman/Chhetri","YES","Secondary (Gr 9-12)",0.299710379008991,"25-49","Female",26,"NO","NO","NO","NO","NO","NO","YES","YES","25-29","COMPLETED",0,"Currently married/in union","Secondary (Gr 9-12)",0.304183881806366,26,"HINDU","0","Ever Married","1","0"
"2800",344,1,"RURAL","PROVINCE NO. 5",2,"Province 5 Rural","Richest",1,0,"HINDU","Tarai/Madhesi Other Castes","YES","Basic (Gr 1-8)",0.845709179385613,"25-49","Male",37,"NO","NO","NO","NO","NO","NO","YES","YES","35-39","COMPLETED",0,"Currently married/in union","None",0.858332307060591,37,"HINDU","0","Ever Married","1","0"
"2801",344,1,"RURAL","PROVINCE NO. 5",2,"Province 5 Rural","Richest",1,0,"HINDU","Tarai/Madhesi Other Castes","YES","Basic (Gr 1-8)",0.845709179385613,"25-49","Male",37,"NO","NO","NO","NO","NO","NO","YES","YES","20-24","COMPLETED",0,"Currently married/in union","Secondary (Gr 9-12)",0.858332307060591,23,"HINDU","0","Ever Married","1","0"
"2802",344,10,"RURAL","PROVINCE NO. 5",1,"Province 5 Rural","Fourth",2,0,"HINDU","Tarai/Madhesi Other Castes","YES","None",0.845709179385613,"50+","Male",57,"NO","NO","NO","NO","NO","NO","NO","YES","20-24","COMPLETED",0,"Currently married/in union","Basic (Gr 1-8)",0.858332307060591,20,"HINDU","0","Ever Married","2","0"
"2803",344,11,"RURAL","PROVINCE NO. 5",1,"Province 5 Rural","Richest",0,0,"ISLAM","Muslim","YES","Secondary (Gr 9-12)",0.845709179385613,"50+","Male",59,"NO","NO","NO","NO","NO","NO","YES","YES","15-19","COMPLETED",NA,"Never married/in union","None",0.858332307060591,18,"ISLAM",NA,"Never Married","0","0"
"2804",344,12,"RURAL","PROVINCE NO. 5",3,"Province 5 Rural","Richest",3,4,"HINDU","Dalits","YES","None",0.845709179385613,"25-49","Male",40,"NO","NO","NO","NO","NO","NO","NO","YES","45-49","COMPLETED",2,"Currently married/in union","None",0.858332307060591,46,"HINDU","2","Ever Married","3+","4+"
"2805",344,12,"RURAL","PROVINCE NO. 5",3,"Province 5 Rural","Richest",3,4,"HINDU","Dalits","YES","None",0.845709179385613,"25-49","Male",40,"NO","NO","NO","NO","NO","NO","NO","YES","20-24","COMPLETED",1,"Currently married/in union","Basic (Gr 1-8)",0.858332307060591,22,"HINDU","1","Ever Married","3+","4+"
"2806",344,12,"RURAL","PROVINCE NO. 5",3,"Province 5 Rural","Richest",3,4,"HINDU","Dalits","YES","None",0.845709179385613,"25-49","Male",40,"NO","NO","NO","NO","NO","NO","NO","YES","20-24","COMPLETED",0,"Currently married/in union","Secondary (Gr 9-12)",0.858332307060591,21,"HINDU","0","Ever Married","3+","4+"
"2807",344,13,"RURAL","PROVINCE NO. 5",1,"Province 5 Rural","Richest",1,0,"ISLAM","Muslim","YES","None",0.845709179385613,"50+","Male",56,"NO","NO","NO","NO","NO","NO","YES","YES","20-24","COMPLETED",1,"Currently married/in union","Basic (Gr 1-8)",0.858332307060591,20,"ISLAM","1","Ever Married","1","0"
"2808",344,14,"RURAL","PROVINCE NO. 5",2,"Province 5 Rural","Richest",0,3,"HINDU","Tarai/Madhesi Other Castes","YES","Basic (Gr 1-8)",1.103586410221,"25-49","Male",44,"NO","NO","NO","NO","NO","NO","YES","YES","35-39","COMPLETED",1,"Currently married/in union","None",1.12005863553929,37,"HINDU","1","Ever Married","0","3"
"2809",344,14,"RURAL","PROVINCE NO. 5",2,"Province 5 Rural","Richest",0,3,"HINDU","Tarai/Madhesi Other Castes","YES","Basic (Gr 1-8)",1.103586410221,"25-49","Male",44,"NO","NO","NO","NO","NO","NO","YES","YES","15-19","COMPLETED",NA,"Never married/in union","Basic (Gr 1-8)",1.12005863553929,18,"HINDU",NA,"Never Married","0","3"
"2810",344,17,"RURAL","PROVINCE NO. 5",1,"Province 5 Rural","Richest",0,2,"HINDU","Tarai/Madhesi Other Castes","YES","Higher",1.103586410221,"25-49","Male",39,"NO","NO","NO","NO","NO","NO","NO","YES","35-39","COMPLETED",1,"Currently married/in union","None",1.12005863553929,36,"HINDU","1","Ever Married","0","2"
"2811",344,18,"RURAL","PROVINCE NO. 5",2,"Province 5 Rural","Richest",0,3,"HINDU","Tarai/Madhesi Other Castes","YES","Secondary (Gr 9-12)",1.103586410221,"25-49","Male",37,"NO","NO","NO","NO","NO","NO","NO","NO","35-39","COMPLETED",1,"Currently married/in union","Basic (Gr 1-8)",1.12005863553929,39,"HINDU","1","Ever Married","0","3"
"2812",344,19,"RURAL","PROVINCE NO. 5",1,"Province 5 Rural","Richest",0,2,"HINDU","Tarai/Madhesi Other Castes","YES","Basic (Gr 1-8)",1.103586410221,"50+","Male",59,"NO","NO","NO","NO","NO","NO","NO","YES","35-39","COMPLETED",0,"Currently married/in union","None",1.12005863553929,35,"HINDU","0","Ever Married","0","2"
"2813",344,2,"RURAL","PROVINCE NO. 5",2,"Province 5 Rural","Richest",2,2,"HINDU","Tarai/Madhesi Other Castes","YES","None",0.845709179385613,"50+","Male",52,"NO","YES","NO","YES","NO","NO","YES","YES","20-24","COMPLETED",1,"Currently married/in union","None",0.858332307060591,23,"HINDU","1","Ever Married","2","2"
"2814",344,2,"RURAL","PROVINCE NO. 5",2,"Province 5 Rural","Richest",2,2,"HINDU","Tarai/Madhesi Other Castes","YES","None",0.845709179385613,"50+","Male",52,"NO","YES","YES","YES","NO","NO","YES","YES","15-19","COMPLETED",NA,"Never married/in union","Basic (Gr 1-8)",0.858332307060591,18,"HINDU",NA,"Never Married","2","2"
"2815",344,20,"RURAL","PROVINCE NO. 5",2,"Province 5 Rural","Richest",0,1,"HINDU","Tarai/Madhesi Other Castes","YES","Secondary (Gr 9-12)",1.103586410221,"25-49","Male",45,"NO","NO","NO","NO","NO","NO","NO","YES","40-44","COMPLETED",0,"Currently married/in union","None",1.12005863553929,43,"HINDU","0","Ever Married","0","1"
"2816",344,20,"RURAL","PROVINCE NO. 5",2,"Province 5 Rural","Richest",0,1,"HINDU","Tarai/Madhesi Other Castes","YES","Secondary (Gr 9-12)",1.103586410221,"25-49","Male",45,"NO","NO","NO","NO","NO","NO","NO","YES","15-19","COMPLETED",NA,"Currently married/in union","Basic (Gr 1-8)",1.12005863553929,19,"HINDU",NA,"Ever Married","0","1"
"2817",344,22,"RURAL","PROVINCE NO. 5",5,"Province 5 Rural","Richest",0,3,"HINDU","Tarai/Madhesi Other Castes","YES","None",1.103586410221,"50+","Male",74,"NO","NO","NO","NO","NO","NO","NO","YES","25-29","COMPLETED",0,"Currently married/in union","Basic (Gr 1-8)",1.12005863553929,29,"HINDU","0","Ever Married","0","3"
"2818",344,22,"RURAL","PROVINCE NO. 5",5,"Province 5 Rural","Richest",0,3,"HINDU","Tarai/Madhesi Other Castes","YES","None",1.103586410221,"50+","Male",74,"NO","NO","NO","NO","NO","NO","NO","YES","20-24","COMPLETED",NA,"Currently married/in union","Secondary (Gr 9-12)",1.12005863553929,20,"HINDU",NA,"Ever Married","0","3"
"2819",344,22,"RURAL","PROVINCE NO. 5",5,"Province 5 Rural","Richest",0,3,"HINDU","Tarai/Madhesi Other Castes","YES","None",1.103586410221,"50+","Male",74,"NO","NO","NO","NO","NO","NO","NO","NO","15-19","COMPLETED",NA,"Currently married/in union","None",1.12005863553929,18,"HINDU",NA,"Ever Married","0","3"
"2820",344,22,"RURAL","PROVINCE NO. 5",5,"Province 5 Rural","Richest",0,3,"HINDU","Tarai/Madhesi Other Castes","YES","None",1.103586410221,"50+","Male",74,"NO","NO","NO","NO","NO","NO","NO","NO","15-19","COMPLETED",NA,"Never married/in union","Secondary (Gr 9-12)",1.12005863553929,18,"HINDU",NA,"Never Married","0","3"
"2821",344,23,"RURAL","PROVINCE NO. 5",1,"Province 5 Rural","Richest",0,2,"HINDU","Tarai/Madhesi Other Castes","YES","None",1.103586410221,"25-49","Female",30,"NO","NO","NO","NO","NO","NO","NO","YES","30-34","COMPLETED",1,"Currently married/in union","None",1.12005863553929,30,"HINDU","1","Ever Married","0","2"
"2822",344,24,"RURAL","PROVINCE NO. 5",2,"Province 5 Rural","Richest",0,1,"HINDU","Dalits","YES","Basic (Gr 1-8)",1.103586410221,"25-49","Male",38,"NO","NO","NO","NO","NO","NO","NO","NO","15-19","COMPLETED",NA,"Never married/in union","Secondary (Gr 9-12)",1.12005863553929,18,"HINDU",NA,"Never Married","0","1"
"2823",344,25,"RURAL","PROVINCE NO. 5",1,"Province 5 Rural","Richest",0,0,"ISLAM","Muslim","YES","Basic (Gr 1-8)",1.103586410221,"50+","Male",58,"NO","NO","NO","NO","NO","NO","NO","YES","20-24","COMPLETED",NA,"Currently married/in union","Basic (Gr 1-8)",1.12005863553929,21,"ISLAM",NA,"Ever Married","0","0"
"2824",344,3,"RURAL","PROVINCE NO. 5",1,"Province 5 Rural","Richest",1,3,"ISLAM","Muslim","NO","Basic (Gr 1-8)",0.845709179385613,"25-49","Male",49,"NO","NO","NO","NO","NO","NO","YES","YES","35-39","COMPLETED",0,"Currently married/in union","None",0.858332307060591,38,"ISLAM","0","Ever Married","1","3"
"2825",344,5,"RURAL","PROVINCE NO. 5",1,"Province 5 Rural","Fourth",0,2,"HINDU","Tarai/Madhesi Other Castes","YES","Basic (Gr 1-8)",0.845709179385613,"25-49","Male",36,"NO","NO","NO","NO","NO","NO","YES","YES","30-34","COMPLETED",1,"Currently married/in union","None",0.858332307060591,30,"HINDU","1","Ever Married","0","2"
"2826",344,6,"RURAL","PROVINCE NO. 5",1,"Province 5 Rural","Richest",1,0,"HINDU","Tarai/Madhesi Other Castes","YES","None",0.845709179385613,"50+","Male",61,"NO","NO","NO","NO","NO","NO","YES","YES","15-19","COMPLETED",1,"Currently married/in union","Basic (Gr 1-8)",0.858332307060591,19,"HINDU","1","Ever Married","1","0"
"2827",344,7,"RURAL","PROVINCE NO. 5",1,"Province 5 Rural","Fourth",0,1,"HINDU","Tarai/Madhesi Other Castes","YES","None",0.845709179385613,"50+","Male",66,"NO","NO","NO","NO","NO","NO","NO","NO","30-34","COMPLETED",NA,"Currently married/in union","None",0.858332307060591,30,"HINDU",NA,"Ever Married","0","1"
"2828",345,10,"RURAL","PROVINCE NO. 5",1,"Province 5 Rural","Richest",2,0,"HINDU","Brahman/Chhetri","YES","Secondary (Gr 9-12)",0.701554205626701,"25-49","Male",35,"NO","NO","NO","YES","YES","NO","NO","YES","20-24","COMPLETED",1,"Currently married/in union","Secondary (Gr 9-12)",0.712025663811626,23,"HINDU","1","Ever Married","2","0"
"2829",345,11,"RURAL","PROVINCE NO. 5",1,"Province 5 Rural","Richest",1,0,"BUDDHIST","Janajati","YES","Basic (Gr 1-8)",0.701554205626701,"25-49","Male",45,"NO","NO","NO","NO","NO","NO","NO","YES","40-44","COMPLETED",1,"Currently married/in union","Basic (Gr 1-8)",0.712025663811626,40,"BUDDHIST","1","Ever Married","1","0"
"2830",345,12,"RURAL","PROVINCE NO. 5",1,"Province 5 Rural","Richest",1,3,"HINDU","Brahman/Chhetri","YES","None",0.701554205626701,"50+","Male",71,"NO","YES","NO","YES","YES","NO","YES","YES","30-34","COMPLETED",1,"Currently married/in union","Basic (Gr 1-8)",0.712025663811626,33,"HINDU","1","Ever Married","1","3"
"2831",345,15,"RURAL","PROVINCE NO. 5",2,"Province 5 Rural","Fourth",0,2,"HINDU","Other","NO","None",2.02671214958825,"50+","Male",56,"NO","NO","NO","NO","NO","NO","NO","YES","20-24","COMPLETED",NA,"Never married/in union","Secondary (Gr 9-12)",2.05696302878914,20,"HINDU",NA,"Never Married","0","2"
"2832",345,15,"RURAL","PROVINCE NO. 5",2,"Province 5 Rural","Fourth",0,2,"HINDU","Other","NO","None",2.02671214958825,"50+","Male",56,"NO","NO","NO","NO","NO","NO","NO","YES","15-19","COMPLETED",NA,"Never married/in union","Secondary (Gr 9-12)",2.05696302878914,17,"HINDU",NA,"Never Married","0","2"
"2833",345,18,"RURAL","PROVINCE NO. 5",2,"Province 5 Rural","Richest",0,1,"HINDU","Other","YES","Basic (Gr 1-8)",2.02671214958825,"25-49","Male",47,"NO","NO","NO","NO","NO","NO","NO","YES","40-44","COMPLETED",0,"Currently married/in union","Basic (Gr 1-8)",2.05696302878914,41,"HINDU","0","Ever Married","0","1"
