"","HH1","HH2","HH6","HH7","HH49","stratum","windex5r","HH51","HH52","HC1A","EthnicityGroup","HC15","helevel1","hhweight","HHAGEx","HHSEX","HHAGE","UN16AA","UN16AB","UN16AC","UN16AD","UN16AE","UN16AF","UN16AG","UN16AH","WAGE","WM17","CM4","MSTATUS","welevel1","wmweight","WB4","HC1A_combined","CM4_grouped","MSTATUS_grouped","HH51_grouped","HH52_grouped"
"2055",287,3,"RURAL","GANDAKI PROVINCE",3,"Gandaki province Rural","Second",1,1,"HINDU","Brahman or Chhetri","YES","Secondary (Gr 9-12)",0.81345960693192,"50 plus","Male",55,"NO","NO","NO","NO","NO","NO","NO","YES","15-19","COMPLETED",NA,"Never married/in union","Secondary (Gr 9-12)",0.825656320633917,17,"HINDU",NA,"Never Married","1","1"
"2056",287,4,"RURAL","GANDAKI PROVINCE",1,"Gandaki province Rural","Middle",0,2,"HINDU","Brahman or Chhetri","NO","Secondary (Gr 9-12)",0.81345960693192,"25-49","Female",31,"NO","NO","NO","YES","NO","NO","NO","YES","30-34","COMPLETED",0,"Currently married/in union","Secondary (Gr 9-12)",0.825656320633917,31,"HINDU","0","Ever Married","0","2"
"2057",287,6,"RURAL","GANDAKI PROVINCE",1,"Gandaki province Rural","Second",1,1,"HINDU","Brahman or Chhetri","YES","Basic (Gr 1-8)",0.81345960693192,"25-49","Female",25,"NO","YES","NO","YES","NO","NO","NO","YES","25-29","COMPLETED",2,"Currently married/in union","Basic (Gr 1-8)",0.825656320633917,25,"HINDU","2","Ever Married","1","1"
"2058",287,7,"RURAL","GANDAKI PROVINCE",1,"Gandaki province Rural","Second",2,0,"HINDU","Brahman or Chhetri","YES","Secondary (Gr 9-12)",0.81345960693192,"20-24","Female",24,"NO","YES","NO","YES","NO","NO","NO","YES","20-24","COMPLETED",0,"Currently married/in union","Secondary (Gr 9-12)",0.825656320633917,24,"HINDU","0","Ever Married","2","0"
"2059",287,8,"RURAL","GANDAKI PROVINCE",1,"Gandaki province Rural","Middle",1,0,"HINDU","Brahman or Chhetri","NO","Secondary (Gr 9-12)",0.81345960693192,"25-49","Female",29,"NO","NO","NO","NO","NO","NO","NO","YES","25-29","COMPLETED",0,"Currently married/in union","Secondary (Gr 9-12)",0.825656320633917,29,"HINDU","0","Ever Married","1","0"
"2060",287,9,"RURAL","GANDAKI PROVINCE",1,"Gandaki province Rural","Poorest",0,4,"HINDU","Brahman or Chhetri","YES","Basic (Gr 1-8)",0.81345960693192,"25-49","Female",34,"NO","NO","NO","NO","NO","NO","NO","YES","30-34","COMPLETED",3,"Formerly married/in union","Basic (Gr 1-8)",0.825656320633917,34,"HINDU","More than 2","Ever Married","0","more than 4"
"2061",29,1,"RURAL","PROVINCE NO. 1",1,"Province 1 Rural","Middle",2,0,"CHRISTIAN","Janajati","YES","None",0.72583803957513,"50 plus","Male",70,"NO","NO","NO","NO","NO","NO","NO","YES","25-29","COMPLETED",0,"Currently married/in union","Basic (Gr 1-8)",0.734455450872176,29,"CHRISTIAN","0","Ever Married","2","0"
"2062",29,10,"RURAL","PROVINCE NO. 1",1,"Province 1 Rural","Middle",0,2,"HINDU","Janajati","YES","Basic (Gr 1-8)",0.72583803957513,"25-49","Male",37,"NO","NO","NO","NO","NO","NO","NO","YES","25-29","COMPLETED",0,"Currently married/in union","Basic (Gr 1-8)",0.734455450872176,29,"HINDU","0","Ever Married","0","2"
"2063",29,11,"RURAL","PROVINCE NO. 1",1,"Province 1 Rural","Second",1,1,"HINDU","Janajati","YES","Basic (Gr 1-8)",0.72583803957513,"50 plus","Male",52,"NO","NO","NO","NO","NO","NO","NO","YES","15-19","COMPLETED",0,"Currently married/in union","Basic (Gr 1-8)",0.734455450872176,17,"HINDU","0","Ever Married","1","1"
"2064",29,13,"RURAL","PROVINCE NO. 1",1,"Province 1 Rural","Middle",1,1,"HINDU","Janajati","YES","None",0.72583803957513,"50 plus","Male",60,"NO","NO","NO","NO","NO","NO","NO","YES","20-24","COMPLETED",1,"Currently married/in union","Basic (Gr 1-8)",0.734455450872176,21,"HINDU","1","Ever Married","1","1"
"2065",29,14,"RURAL","PROVINCE NO. 1",1,"Province 1 Rural","Fourth",0,2,"CHRISTIAN","Janajati","YES","Basic (Gr 1-8)",1.48764102705714,"25-49","Male",36,"NO","NO","NO","NO","NO","NO","NO","NO","30-34","COMPLETED",1,"Currently married/in union","Basic (Gr 1-8)",1.50530283849928,30,"CHRISTIAN","1","Ever Married","0","2"
"2066",29,15,"RURAL","PROVINCE NO. 1",1,"Province 1 Rural","Middle",0,0,"CHRISTIAN","Janajati","YES","Basic (Gr 1-8)",1.48764102705714,"25-49","Male",42,"NO","NO","NO","NO","NO","NO","NO","NO","35-39","COMPLETED",NA,"Currently married/in union","None",1.50530283849928,35,"CHRISTIAN",NA,"Ever Married","0","0"
"2067",29,16,"RURAL","PROVINCE NO. 1",1,"Province 1 Rural","Middle",0,1,"CHRISTIAN","Janajati","YES","Basic (Gr 1-8)",1.48764102705714,"25-49","Male",25,"NO","NO","NO","NO","NO","NO","NO","NO","25-29","COMPLETED",0,"Currently married/in union","Basic (Gr 1-8)",1.50530283849928,26,"CHRISTIAN","0","Ever Married","0","1"
"2068",29,18,"RURAL","PROVINCE NO. 1",2,"Province 1 Rural","Second",1,3,"CHRISTIAN","Janajati","NO","None",1.48764102705714,"25-49","Female",35,"NO","NO","NO","NO","NO","NO","NO","YES","35-39","COMPLETED",1,"Currently married/in union","None",1.50530283849928,35,"CHRISTIAN","1","Ever Married","1","3"
"2069",29,18,"RURAL","PROVINCE NO. 1",2,"Province 1 Rural","Second",1,3,"CHRISTIAN","Janajati","NO","None",1.48764102705714,"25-49","Female",35,"NO","NO","NO","NO","NO","NO","NO","NO","15-19","COMPLETED",NA,"Never married/in union","Secondary (Gr 9-12)",1.50530283849928,17,"CHRISTIAN",NA,"Never Married","1","3"
"2070",29,2,"RURAL","PROVINCE NO. 1",1,"Province 1 Rural","Second",2,0,"CHRISTIAN","Janajati","YES","None",0.72583803957513,"20-24","Male",20,"NO","NO","NO","NO","NO","NO","NO","YES","20-24","COMPLETED",1,"Currently married/in union","None",0.734455450872176,20,"CHRISTIAN","1","Ever Married","2","0"
"2071",29,20,"RURAL","PROVINCE NO. 1",1,"Province 1 Rural","Poorest",0,2,"HINDU","Janajati","YES","None",1.48764102705714,"50 plus","Male",68,"NO","NO","NO","NO","NO","NO","NO","YES","15-19","COMPLETED",NA,"Never married/in union","Basic (Gr 1-8)",1.50530283849928,15,"HINDU",NA,"Never Married","0","2"
"2072",29,21,"RURAL","PROVINCE NO. 1",1,"Province 1 Rural","Middle",0,1,"CHRISTIAN","Janajati","YES","Basic (Gr 1-8)",1.48764102705714,"25-49","Male",38,"NO","NO","NO","NO","NO","NO","NO","NO","30-34","COMPLETED",0,"Currently married/in union","Basic (Gr 1-8)",1.50530283849928,32,"CHRISTIAN","0","Ever Married","0","1"
"2073",29,22,"RURAL","PROVINCE NO. 1",1,"Province 1 Rural","Middle",0,0,"CHRISTIAN","Janajati","YES","None",1.48764102705714,"25-49","Male",44,"NO","NO","NO","NO","NO","NO","NO","NO","35-39","COMPLETED",NA,"Currently married/in union","None",1.50530283849928,36,"CHRISTIAN",NA,"Ever Married","0","0"
"2074",29,24,"RURAL","PROVINCE NO. 1",1,"Province 1 Rural","Second",1,1,"CHRISTIAN","Janajati","YES","Basic (Gr 1-8)",1.48764102705714,"25-49","Male",33,"NO","NO","NO","NO","NO","NO","NO","NO","30-34","COMPLETED",0,"Currently married/in union","Basic (Gr 1-8)",1.50530283849928,30,"CHRISTIAN","0","Ever Married","1","1"
"2075",29,25,"RURAL","PROVINCE NO. 1",2,"Province 1 Rural","Middle",0,3,"CHRISTIAN","Janajati","YES","Basic (Gr 1-8)",1.48764102705714,"50 plus","Male",52,"NO","NO","NO","NO","NO","NO","NO","NO","15-19","COMPLETED",NA,"Never married/in union","Secondary (Gr 9-12)",1.50530283849928,17,"CHRISTIAN",NA,"Never Married","0","3"
"2076",29,25,"RURAL","PROVINCE NO. 1",2,"Province 1 Rural","Middle",0,3,"CHRISTIAN","Janajati","YES","Basic (Gr 1-8)",1.48764102705714,"50 plus","Male",52,"NO","NO","NO","NO","NO","NO","NO","NO","40-44","COMPLETED",2,"Currently married/in union","None",1.50530283849928,44,"CHRISTIAN","2","Ever Married","0","3"
"2077",29,3,"RURAL","PROVINCE NO. 1",1,"Province 1 Rural","Second",1,0,"CHRISTIAN","Janajati","YES","Secondary (Gr 9-12)",0.72583803957513,"25-49","Male",41,"NO","NO","NO","NO","NO","NO","NO","YES","40-44","COMPLETED",1,"Currently married/in union","Basic (Gr 1-8)",0.734455450872176,41,"CHRISTIAN","1","Ever Married","1","0"
"2078",29,4,"RURAL","PROVINCE NO. 1",1,"Province 1 Rural","Middle",0,1,"HINDU","Janajati","YES","Basic (Gr 1-8)",0.72583803957513,"25-49","Male",28,"NO","NO","NO","NO","NO","NO","NO","YES","30-34","COMPLETED",0,"Currently married/in union","Basic (Gr 1-8)",0.734455450872176,30,"HINDU","0","Ever Married","0","1"
"2079",29,6,"RURAL","PROVINCE NO. 1",1,"Province 1 Rural","Second",1,2,"HINDU","Janajati","NO","Basic (Gr 1-8)",0.72583803957513,"25-49","Female",30,"NO","NO","NO","NO","NO","NO","NO","YES","30-34","COMPLETED",1,"Currently married/in union","Basic (Gr 1-8)",0.734455450872176,30,"HINDU","1","Ever Married","1","2"
"2080",29,9,"RURAL","PROVINCE NO. 1",2,"Province 1 Rural","Middle",1,0,"CHRISTIAN","Janajati","YES","Basic (Gr 1-8)",0.72583803957513,"50 plus","Male",52,"NO","NO","NO","NO","NO","NO","NO","NO","20-24","COMPLETED",0,"Currently married/in union","Secondary (Gr 9-12)",0.734455450872176,23,"CHRISTIAN","0","Ever Married","1","0"
"2081",29,9,"RURAL","PROVINCE NO. 1",2,"Province 1 Rural","Middle",1,0,"CHRISTIAN","Janajati","YES","Basic (Gr 1-8)",0.72583803957513,"50 plus","Male",52,"NO","NO","NO","NO","NO","NO","NO","NO","45-49","COMPLETED",0,"Currently married/in union","None",0.734455450872176,46,"CHRISTIAN","0","Ever Married","1","0"
"2082",3,1,"RURAL","PROVINCE NO. 1",2,"Province 1 Rural","Poorest",1,3,"HINDU","Janajati","YES","Secondary (Gr 9-12)",0.409560019021157,"15-19","Female",19,"NO","NO","NO","NO","NO","NO","NO","YES","15-19","COMPLETED",NA,"Never married/in union","Secondary (Gr 9-12)",0.414422463454074,17,"HINDU",NA,"Never Married","1","3"
"2083",3,1,"RURAL","PROVINCE NO. 1",2,"Province 1 Rural","Poorest",1,3,"HINDU","Janajati","YES","Secondary (Gr 9-12)",0.409560019021157,"15-19","Female",19,"NO","NO","NO","NO","NO","NO","NO","YES","15-19","COMPLETED",NA,"Currently married/in union","Secondary (Gr 9-12)",0.414422463454074,19,"HINDU",NA,"Ever Married","1","3"
"2084",3,10,"RURAL","PROVINCE NO. 1",1,"Province 1 Rural","Second",1,3,"CHRISTIAN","Janajati","YES","None",0.409560019021157,"25-49","Male",36,"NO","NO","NO","NO","NO","NO","NO","YES","30-34","COMPLETED",3,"Currently married/in union","None",0.414422463454074,30,"CHRISTIAN","More than 2","Ever Married","1","3"
"2085",3,11,"RURAL","PROVINCE NO. 1",1,"Province 1 Rural","Poorest",2,3,"HINDU","Janajati","YES","Basic (Gr 1-8)",0.409560019021157,"25-49","Male",30,"NO","NO","NO","NO","NO","NO","NO","YES","30-34","COMPLETED",1,"Currently married/in union","None",0.414422463454074,32,"HINDU","1","Ever Married","2","3"
"2086",3,12,"RURAL","PROVINCE NO. 1",1,"Province 1 Rural","Second",1,0,"KIRAT","Janajati","YES","None",0.409560019021157,"50 plus","Male",69,"NO","NO","NO","NO","NO","NO","NO","NO","25-29","COMPLETED",1,"Currently married/in union","Secondary (Gr 9-12)",0.414422463454074,27,"OTHER","1","Ever Married","1","0"
"2087",3,21,"RURAL","PROVINCE NO. 1",1,"Province 1 Rural","Second",1,3,"HINDU","Janajati","YES","None",1.47224415928439,"25-49","Male",42,"NO","NO","NO","NO","NO","NO","NO","YES","40-44","COMPLETED",1,"Currently married/in union","None",1.48972317355271,44,"HINDU","1","Ever Married","1","3"
"2088",3,24,"RURAL","PROVINCE NO. 1",1,"Province 1 Rural","Poorest",0,3,"KIRAT","Janajati","YES","Basic (Gr 1-8)",1.47224415928439,"25-49","Male",34,"NO","NO","NO","NO","NO","NO","NO","YES","35-39","COMPLETED",3,"Currently married/in union","None",1.48972317355271,39,"OTHER","More than 2","Ever Married","0","3"
"2089",3,3,"RURAL","PROVINCE NO. 1",2,"Province 1 Rural","Second",1,2,"HINDU","Dalits","YES","None",0.409560019021157,"50 plus","Male",55,"YES","YES","NO","YES","YES","NO","YES","YES","20-24","COMPLETED",1,"Currently married/in union","Secondary (Gr 9-12)",0.414422463454074,21,"HINDU","1","Ever Married","1","2"
"2090",3,5,"RURAL","PROVINCE NO. 1",1,"Province 1 Rural","Middle",1,1,"KIRAT","Janajati","YES","Basic (Gr 1-8)",0.409560019021157,"25-49","Female",29,"NO","NO","NO","NO","NO","NO","NO","YES","25-29","COMPLETED",0,"Currently married/in union","Basic (Gr 1-8)",0.414422463454074,29,"OTHER","0","Ever Married","1","1"
"2091",3,7,"RURAL","PROVINCE NO. 1",1,"Province 1 Rural","Second",1,1,"HINDU","Janajati","YES","Basic (Gr 1-8)",0.409560019021157,"25-49","Female",29,"NO","NO","NO","NO","NO","NO","NO","NO","25-29","COMPLETED",1,"Currently married/in union","Basic (Gr 1-8)",0.414422463454074,29,"HINDU","1","Ever Married","1","1"
"2092",3,8,"RURAL","PROVINCE NO. 1",1,"Province 1 Rural","Second",3,0,"HINDU","Janajati","YES","Basic (Gr 1-8)",0.409560019021157,"20-24","Male",22,"NO","NO","NO","NO","NO","NO","NO","YES","25-29","COMPLETED",3,"Currently married/in union","Basic (Gr 1-8)",0.414422463454074,25,"HINDU","More than 2","Ever Married","more than 3","0"
"2093",3,9,"RURAL","PROVINCE NO. 1",1,"Province 1 Rural","Poorest",2,0,"HINDU","Janajati","YES","None",0.409560019021157,"50 plus","Female",64,"NO","NO","NO","NO","NO","NO","NO","YES","20-24","COMPLETED",1,"Currently married/in union","Basic (Gr 1-8)",0.414422463454074,22,"HINDU","1","Ever Married","2","0"
"2094",30,1,"RURAL","PROVINCE NO. 1",1,"Province 1 Rural","Second",2,0,"HINDU","Other","YES","None",0.756460079478102,"20-24","Female",20,"NO","NO","NO","NO","NO","NO","YES","YES","20-24","COMPLETED",0,"Currently married/in union","None",0.765441046690119,20,"HINDU","0","Ever Married","2","0"
"2095",30,10,"RURAL","PROVINCE NO. 1",2,"Province 1 Rural","Fourth",1,1,"CHRISTIAN","Other","YES","Basic (Gr 1-8)",0.756460079478102,"50 plus","Male",64,"NO","NO","NO","YES","NO","NO","NO","YES","35-39","COMPLETED",NA,"Never married/in union","Basic (Gr 1-8)",0.765441046690119,35,"CHRISTIAN",NA,"Never Married","1","1"
"2096",30,10,"RURAL","PROVINCE NO. 1",2,"Province 1 Rural","Fourth",1,1,"CHRISTIAN","Other","YES","Basic (Gr 1-8)",0.756460079478102,"50 plus","Male",64,"NO","NO","NO","NO","NO","NO","NO","YES","25-29","COMPLETED",1,"Currently married/in union","Secondary (Gr 9-12)",0.765441046690119,26,"CHRISTIAN","1","Ever Married","1","1"
"2097",30,12,"RURAL","PROVINCE NO. 1",1,"Province 1 Rural","Fourth",1,2,"CHRISTIAN","Other","YES","Secondary (Gr 9-12)",0.756460079478102,"25-49","Male",35,"NO","NO","NO","NO","NO","NO","NO","YES","30-34","COMPLETED",2,"Currently married/in union","Basic (Gr 1-8)",0.765441046690119,32,"CHRISTIAN","2","Ever Married","1","2"
"2098",30,13,"RURAL","PROVINCE NO. 1",1,"Province 1 Rural","Richest",0,1,"HINDU","Brahman or Chhetri","YES","Secondary (Gr 9-12)",0.756460079478102,"50 plus","Male",51,"NO","NO","NO","YES","NO","NO","NO","YES","25-29","COMPLETED",0,"Currently married/in union","Secondary (Gr 9-12)",0.765441046690119,27,"HINDU","0","Ever Married","0","1"
"2099",30,14,"RURAL","PROVINCE NO. 1",1,"Province 1 Rural","Richest",0,1,"HINDU","Other","YES","Basic (Gr 1-8)",1.34976210259818,"25-49","Male",33,"NO","NO","NO","NO","NO","NO","NO","YES","25-29","COMPLETED",1,"Currently married/in union","Basic (Gr 1-8)",1.36578696566276,25,"HINDU","1","Ever Married","0","1"
"2100",30,15,"RURAL","PROVINCE NO. 1",2,"Province 1 Rural","Fourth",0,3,"HINDU","Other","YES","None",1.34976210259818,"25-49","Female",38,"NO","NO","NO","NO","NO","NO","YES","YES","35-39","COMPLETED",1,"Formerly married/in union","None",1.36578696566276,38,"HINDU","1","Ever Married","0","3"
"2101",30,15,"RURAL","PROVINCE NO. 1",2,"Province 1 Rural","Fourth",0,3,"HINDU","Other","YES","None",1.34976210259818,"25-49","Female",38,"NO","NO","NO","NO","NO","NO","YES","YES","15-19","COMPLETED",NA,"Never married/in union","Secondary (Gr 9-12)",1.36578696566276,15,"HINDU",NA,"Never Married","0","3"
"2102",30,16,"RURAL","PROVINCE NO. 1",1,"Province 1 Rural","Second",0,2,"HINDU","Brahman or Chhetri","YES","Basic (Gr 1-8)",1.34976210259818,"25-49","Female",44,"NO","NO","NO","YES","NO","NO","YES","YES","40-44","COMPLETED",0,"Formerly married/in union","Basic (Gr 1-8)",1.36578696566276,44,"HINDU","0","Ever Married","0","2"
"2103",30,17,"RURAL","PROVINCE NO. 1",1,"Province 1 Rural","Richest",0,0,"HINDU","Brahman or Chhetri","YES","Secondary (Gr 9-12)",1.34976210259818,"50 plus","Male",64,"NO","NO","NO","YES","NO","NO","YES","YES","25-29","COMPLETED",NA,"Currently married/in union","Secondary (Gr 9-12)",1.36578696566276,25,"HINDU",NA,"Ever Married","0","0"
"2104",30,18,"RURAL","PROVINCE NO. 1",1,"Province 1 Rural","Fourth",0,2,"HINDU","Brahman or Chhetri","NO","Secondary (Gr 9-12)",1.34976210259818,"25-49","Male",32,"NO","NO","NO","YES","NO","NO","NO","YES","30-34","COMPLETED",2,"Currently married/in union","Secondary (Gr 9-12)",1.36578696566276,30,"HINDU","2","Ever Married","0","2"
"2105",30,19,"RURAL","PROVINCE NO. 1",3,"Province 1 Rural","Middle",0,4,"HINDU","Other","NO","None",1.34976210259818,"25-49","Male",40,"NO","NO","NO","YES","NO","NO","NO","YES","15-19","COMPLETED",NA,"Never married/in union","Basic (Gr 1-8)",1.36578696566276,16,"HINDU",NA,"Never Married","0","more than 4"
"2106",30,19,"RURAL","PROVINCE NO. 1",3,"Province 1 Rural","Middle",0,4,"HINDU","Other","NO","None",1.34976210259818,"25-49","Male",40,"NO","NO","NO","NO","NO","NO","NO","YES","35-39","COMPLETED",3,"Currently married/in union","Basic (Gr 1-8)",1.36578696566276,35,"HINDU","More than 2","Ever Married","0","more than 4"
"2107",30,19,"RURAL","PROVINCE NO. 1",3,"Province 1 Rural","Middle",0,4,"HINDU","Other","NO","None",1.34976210259818,"25-49","Male",40,"NO","NO","NO","YES","NO","NO","NO","YES","15-19","COMPLETED",NA,"Never married/in union","Secondary (Gr 9-12)",1.36578696566276,17,"HINDU",NA,"Never Married","0","more than 4"
"2108",30,2,"RURAL","PROVINCE NO. 1",1,"Province 1 Rural","Fourth",1,2,"HINDU","Brahman or Chhetri","YES","Basic (Gr 1-8)",0.756460079478102,"50 plus","Male",59,"NO","NO","NO","YES","NO","NO","NO","YES","40-44","COMPLETED",1,"Currently married/in union","None",0.765441046690119,41,"HINDU","1","Ever Married","1","2"
"2109",30,20,"RURAL","PROVINCE NO. 1",1,"Province 1 Rural","Fourth",0,3,"CHRISTIAN","Other","YES","Basic (Gr 1-8)",1.34976210259818,"25-49","Male",49,"NO","YES","NO","NO","NO","NO","NO","YES","40-44","COMPLETED",2,"Currently married/in union","None",1.36578696566276,42,"CHRISTIAN","2","Ever Married","0","3"
"2110",30,21,"RURAL","PROVINCE NO. 1",2,"Province 1 Rural","Fourth",0,2,"CHRISTIAN","Other","YES","Basic (Gr 1-8)",1.34976210259818,"25-49","Female",34,"NO","NO","NO","NO","NO","NO","NO","YES","15-19","COMPLETED",NA,"Never married/in union","Basic (Gr 1-8)",1.36578696566276,15,"CHRISTIAN",NA,"Never Married","0","2"
"2111",30,21,"RURAL","PROVINCE NO. 1",2,"Province 1 Rural","Fourth",0,2,"CHRISTIAN","Other","YES","Basic (Gr 1-8)",1.34976210259818,"25-49","Female",34,"NO","NO","NO","NO","NO","NO","NO","YES","30-34","COMPLETED",1,"Currently married/in union","Basic (Gr 1-8)",1.36578696566276,34,"CHRISTIAN","1","Ever Married","0","2"
"2112",30,24,"RURAL","PROVINCE NO. 1",1,"Province 1 Rural","Richest",0,2,"HINDU","Brahman or Chhetri","YES","Secondary (Gr 9-12)",1.34976210259818,"25-49","Female",35,"NO","NO","NO","NO","NO","NO","NO","YES","35-39","COMPLETED",1,"Currently married/in union","Secondary (Gr 9-12)",1.36578696566276,35,"HINDU","1","Ever Married","0","2"
"2113",30,25,"RURAL","PROVINCE NO. 1",3,"Province 1 Rural","Fourth",0,0,"HINDU","Dalits","YES","Basic (Gr 1-8)",1.34976210259818,"50 plus","Male",64,"NO","NO","NO","YES","NO","NO","NO","YES","20-24","COMPLETED",NA,"Never married/in union","Secondary (Gr 9-12)",1.36578696566276,22,"HINDU",NA,"Never Married","0","0"
"2114",30,25,"RURAL","PROVINCE NO. 1",3,"Province 1 Rural","Fourth",0,0,"HINDU","Dalits","YES","Basic (Gr 1-8)",1.34976210259818,"50 plus","Male",64,"NO","NO","NO","YES","NO","NO","NO","YES","20-24","COMPLETED",NA,"Never married/in union","Secondary (Gr 9-12)",1.36578696566276,23,"HINDU",NA,"Never Married","0","0"
"2115",30,3,"RURAL","PROVINCE NO. 1",1,"Province 1 Rural","Fourth",1,1,"HINDU","Brahman or Chhetri","YES","Basic (Gr 1-8)",0.756460079478102,"50 plus","Male",67,"NO","NO","NO","YES","NO","NO","YES","YES","30-34","COMPLETED",0,"Currently married/in union","Basic (Gr 1-8)",0.765441046690119,31,"HINDU","0","Ever Married","1","1"
"2116",30,4,"RURAL","PROVINCE NO. 1",1,"Province 1 Rural","Fourth",0,3,"HINDU","Other","NO","Basic (Gr 1-8)",0.756460079478102,"25-49","Male",36,"NO","NO","NO","NO","NO","NO","NO","YES","25-29","COMPLETED",1,"Currently married/in union","Basic (Gr 1-8)",0.765441046690119,26,"HINDU","1","Ever Married","0","3"
"2117",30,5,"RURAL","PROVINCE NO. 1",1,"Province 1 Rural","Fourth",1,2,"HINDU","Other","NO","Basic (Gr 1-8)",0.756460079478102,"25-49","Male",31,"NO","NO","NO","NO","NO","NO","NO","YES","25-29","COMPLETED",2,"Currently married/in union","None",0.765441046690119,27,"HINDU","2","Ever Married","1","2"
"2118",30,6,"RURAL","PROVINCE NO. 1",2,"Province 1 Rural","Fourth",2,3,"CHRISTIAN","Other","YES","Secondary (Gr 9-12)",0.756460079478102,"25-49","Male",38,"NO","NO","NO","NO","NO","NO","YES","YES","15-19","COMPLETED",NA,"Never married/in union","Secondary (Gr 9-12)",0.765441046690119,16,"CHRISTIAN",NA,"Never Married","2","3"
"2119",30,6,"RURAL","PROVINCE NO. 1",2,"Province 1 Rural","Fourth",2,3,"CHRISTIAN","Other","YES","Secondary (Gr 9-12)",0.756460079478102,"25-49","Male",38,"NO","NO","NO","NO","NO","NO","YES","YES","35-39","COMPLETED",2,"Currently married/in union","Basic (Gr 1-8)",0.765441046690119,35,"CHRISTIAN","2","Ever Married","2","3"
"2120",30,7,"RURAL","PROVINCE NO. 1",1,"Province 1 Rural","Middle",2,1,"HINDU","Other","YES","Basic (Gr 1-8)",0.756460079478102,"25-49","Male",39,"NO","NO","NO","YES","NO","NO","NO","YES","35-39","COMPLETED",1,"Currently married/in union","None",0.765441046690119,36,"HINDU","1","Ever Married","2","1"
"2121",30,8,"RURAL","PROVINCE NO. 1",1,"Province 1 Rural","Middle",0,0,"HINDU","Other","YES","Secondary (Gr 9-12)",0.756460079478102,"50 plus","Male",54,"NO","NO","NO","NO","NO","NO","YES","YES","20-24","COMPLETED",NA,"Currently married/in union","Basic (Gr 1-8)",0.765441046690119,24,"HINDU",NA,"Ever Married","0","0"
"2122",30,9,"RURAL","PROVINCE NO. 1",2,"Province 1 Rural","Richest",1,0,"CHRISTIAN","Other","YES","None",0.756460079478102,"25-49","Male",42,"NO","NO","NO","NO","NO","NO","NO","YES","20-24","COMPLETED",0,"Currently married/in union","Secondary (Gr 9-12)",0.765441046690119,21,"CHRISTIAN","0","Ever Married","1","0"
"2123",30,9,"RURAL","PROVINCE NO. 1",2,"Province 1 Rural","Richest",1,0,"CHRISTIAN","Other","YES","None",0.756460079478102,"25-49","Male",42,"NO","NO","NO","NO","NO","NO","NO","NO","40-44","COMPLETED",0,"Currently married/in union","None",0.765441046690119,40,"CHRISTIAN","0","Ever Married","1","0"
"2124",31,1,"RURAL","PROVINCE NO. 1",1,"Province 1 Rural","Richest",1,0,"HINDU","Other","NO","Secondary (Gr 9-12)",0.210082852732065,"50 plus","Male",66,"NO","NO","NO","NO","NO","NO","NO","YES","25-29","COMPLETED",1,"Currently married/in union","Secondary (Gr 9-12)",0.21257703221804,27,"HINDU","1","Ever Married","1","0"
"2125",31,11,"RURAL","PROVINCE NO. 1",1,"Province 1 Rural","Richest",1,0,"HINDU","Janajati","YES","None",0.210082852732065,"50 plus","Female",64,"NO","NO","NO","NO","NO","NO","NO","YES","20-24","COMPLETED",0,"Currently married/in union","Basic (Gr 1-8)",0.21257703221804,23,"HINDU","0","Ever Married","1","0"
"2126",31,12,"RURAL","PROVINCE NO. 1",1,"Province 1 Rural","Richest",1,1,"HINDU","Janajati","YES","Secondary (Gr 9-12)",0.210082852732065,"25-49","Male",34,"NO","NO","NO","NO","NO","NO","NO","YES","25-29","COMPLETED",1,"Currently married/in union","Secondary (Gr 9-12)",0.21257703221804,26,"HINDU","1","Ever Married","1","1"
"2127",31,13,"RURAL","PROVINCE NO. 1",2,"Province 1 Rural","Richest",0,4,"HINDU","Janajati","YES","None",0.210082852732065,"50 plus","Male",79,"NO","NO","NO","NO","NO","NO","NO","YES","15-19","COMPLETED",NA,"Never married/in union","Secondary (Gr 9-12)",0.21257703221804,15,"HINDU",NA,"Never Married","0","more than 4"
"2128",31,13,"RURAL","PROVINCE NO. 1",2,"Province 1 Rural","Richest",0,4,"HINDU","Janajati","YES","None",0.210082852732065,"50 plus","Male",79,"NO","NO","NO","NO","NO","NO","NO","YES","30-34","COMPLETED",0,"Currently married/in union","None",0.21257703221804,30,"HINDU","0","Ever Married","0","more than 4"
"2129",31,15,"RURAL","PROVINCE NO. 1",3,"Province 1 Rural","Richest",1,0,"HINDU","Other","YES","Basic (Gr 1-8)",1.0061862946641,"50 plus","Male",50,"NO","NO","NO","NO","NO","NO","NO","YES","15-19","COMPLETED",NA,"Currently married/in union","Secondary (Gr 9-12)",1.01813210167588,19,"HINDU",NA,"Ever Married","1","0"
"2130",31,15,"RURAL","PROVINCE NO. 1",3,"Province 1 Rural","Richest",1,0,"HINDU","Other","YES","Basic (Gr 1-8)",1.0061862946641,"50 plus","Male",50,"NO","NO","NO","NO","NO","NO","NO","YES","25-29","COMPLETED",1,"Currently married/in union","Secondary (Gr 9-12)",1.01813210167588,26,"HINDU","1","Ever Married","1","0"
