"","HH1","HH2","HH6","HH7","HH51","HH52","HC1A","HC2","HC15","HHSEX","HHAGE","helevel1","hhweight","windex5r","PSU","stratum","UN16AA","UN16AB","UN16AC","UN16AD","UN16AE","UN16AF","UN16AG","UN16AH","WAGE","WM17","MSTATUS","welevel1","wmweight","CM4","Ethnicity","HH51_grouped","HH52_grouped","HHAGEx"
"2419",330,3,"RURAL","PROVINCE NO. 5",3,2,"HINDU","Magar","YES","Male",50,"Basic (Gr 1-8)",0.901998264377188,"Second",330,"Province 5 Rural",0,0,0,0,0,0,0,1,"25-29","COMPLETED","Ever Married","None",0.915461567757806,0,"Janajati","3 and more","2","50 to 59"
"2420",330,3,"RURAL","PROVINCE NO. 5",3,2,"HINDU","Magar","YES","Male",50,"Basic (Gr 1-8)",0.901998264377188,"Second",330,"Province 5 Rural",0,0,0,0,0,0,0,0,"25-29","COMPLETED","Ever Married","Basic (Gr 1-8)",0.915461567757806,1,"Janajati","3 and more","2","50 to 59"
"2421",330,5,"RURAL","PROVINCE NO. 5",1,0,"HINDU","Magar","YES","Male",69,"None",0.901998264377188,"Second",330,"Province 5 Rural",0,0,0,0,0,0,0,1,"20-24","COMPLETED","Ever Married","Secondary (Gr 9-12)",0.915461567757806,0,"Janajati","1","0","60 to 69"
"2422",330,6,"RURAL","PROVINCE NO. 5",1,1,"HINDU","Magar","YES","Male",50,"Basic (Gr 1-8)",0.901998264377188,"Second",330,"Province 5 Rural",0,0,0,0,0,0,0,1,"40-44","COMPLETED","Ever Married","None",0.915461567757806,0,"Janajati","1","1","50 to 59"
"2423",330,6,"RURAL","PROVINCE NO. 5",1,1,"HINDU","Magar","YES","Male",50,"Basic (Gr 1-8)",0.901998264377188,"Second",330,"Province 5 Rural",0,0,0,0,0,0,0,0,"20-24","COMPLETED","Ever Married","Basic (Gr 1-8)",0.915461567757806,0,"Janajati","1","1","50 to 59"
"2424",330,7,"RURAL","PROVINCE NO. 5",1,3,"HINDU","Magar","YES","Female",29,"Basic (Gr 1-8)",0.901998264377188,"Second",330,"Province 5 Rural",0,0,0,0,0,0,0,0,"25-29","COMPLETED","Ever Married","Basic (Gr 1-8)",0.915461567757806,4,"Janajati","1","3 and more","25 to 29"
"2425",330,8,"RURAL","PROVINCE NO. 5",2,0,"HINDU","Magar","YES","Female",58,"None",0.901998264377188,"Second",330,"Province 5 Rural",0,0,0,0,0,0,0,0,"15-19","COMPLETED","Ever Married","Secondary (Gr 9-12)",0.915461567757806,2,"Janajati","2","0","50 to 59"
"2426",330,9,"RURAL","PROVINCE NO. 5",0,2,"HINDU","Magar","YES","Female",39,"None",0.901998264377188,"Poorest",330,"Province 5 Rural",0,0,0,0,0,0,0,1,"35-39","COMPLETED","Ever Married","None",0.915461567757806,1,"Janajati","0","2","35 to 39"
"2427",331,1,"RURAL","PROVINCE NO. 5",1,1,"HINDU","Chhetree","YES","Male",54,"Basic (Gr 1-8)",0.623603738334846,"Middle",331,"Province 5 Rural",0,1,0,1,0,0,0,1,"30-34","COMPLETED","Ever Married","Secondary (Gr 9-12)",0.63291170116589,0,"Brahman or Chhetri","1","1","50 to 59"
"2428",331,10,"RURAL","PROVINCE NO. 5",1,0,"HINDU","Damai/Dholi","YES","Female",54,"None",0.623603738334846,"Poorest",331,"Province 5 Rural",0,0,0,1,0,0,0,1,"20-24","COMPLETED","Ever Married","Basic (Gr 1-8)",0.63291170116589,0,"Dalits","1","0","50 to 59"
"2429",331,11,"RURAL","PROVINCE NO. 5",2,0,"HINDU","Damai/Dholi","YES","Male",28,"Basic (Gr 1-8)",0.623603738334846,"Second",331,"Province 5 Rural",0,0,0,1,0,0,0,1,"25-29","COMPLETED","Ever Married","Basic (Gr 1-8)",0.63291170116589,1,"Dalits","2","0","25 to 29"
"2430",331,12,"RURAL","PROVINCE NO. 5",2,2,"HINDU","Damai/Dholi","YES","Male",30,"Basic (Gr 1-8)",0.623603738334846,"Middle",331,"Province 5 Rural",0,0,0,1,0,0,0,1,"25-29","COMPLETED","Ever Married","Basic (Gr 1-8)",0.63291170116589,0,"Dalits","2","2","30 to 34"
"2431",331,13,"RURAL","PROVINCE NO. 5",1,2,"HINDU","Damai/Dholi","YES","Male",56,"Basic (Gr 1-8)",0.623603738334846,"Middle",331,"Province 5 Rural",0,0,0,1,0,0,0,1,"15-19","COMPLETED","Ever Married","Basic (Gr 1-8)",0.63291170116589,0,"Dalits","1","2","50 to 59"
"2432",331,13,"RURAL","PROVINCE NO. 5",1,2,"HINDU","Damai/Dholi","YES","Male",56,"Basic (Gr 1-8)",0.623603738334846,"Middle",331,"Province 5 Rural",0,0,0,1,0,0,0,1,"25-29","COMPLETED","Never Married","Basic (Gr 1-8)",0.63291170116589,NA,"Dalits","1","2","50 to 59"
"2433",331,14,"RURAL","PROVINCE NO. 5",0,1,"HINDU","Chhetree","YES","Male",64,"Basic (Gr 1-8)",1.12595119421569,"Middle",331,"Province 5 Rural",0,0,0,1,0,0,0,1,"20-24","COMPLETED","Ever Married","Higher",1.14275723821619,NA,"Brahman or Chhetri","0","1","60 to 69"
"2434",331,18,"RURAL","PROVINCE NO. 5",1,2,"HINDU","Magar","YES","Male",63,"Basic (Gr 1-8)",1.12595119421569,"Middle",331,"Province 5 Rural",0,1,0,1,0,0,1,1,"20-24","COMPLETED","Ever Married","Secondary (Gr 9-12)",1.14275723821619,0,"Janajati","1","2","60 to 69"
"2435",331,18,"RURAL","PROVINCE NO. 5",1,2,"HINDU","Magar","YES","Male",63,"Basic (Gr 1-8)",1.12595119421569,"Middle",331,"Province 5 Rural",0,1,0,1,0,0,0,1,"25-29","COMPLETED","Ever Married","Secondary (Gr 9-12)",1.14275723821619,1,"Janajati","1","2","60 to 69"
"2436",331,18,"RURAL","PROVINCE NO. 5",1,2,"HINDU","Magar","YES","Male",63,"Basic (Gr 1-8)",1.12595119421569,"Middle",331,"Province 5 Rural",0,0,0,1,0,0,0,1,"20-24","COMPLETED","Never Married","Secondary (Gr 9-12)",1.14275723821619,NA,"Janajati","1","2","60 to 69"
"2437",331,2,"RURAL","PROVINCE NO. 5",1,0,"HINDU","Chhetree","YES","Female",58,"None",0.623603738334846,"Middle",331,"Province 5 Rural",0,1,0,1,0,0,0,1,"30-34","COMPLETED","Ever Married","Secondary (Gr 9-12)",0.63291170116589,0,"Brahman or Chhetri","1","0","50 to 59"
"2438",331,2,"RURAL","PROVINCE NO. 5",1,0,"HINDU","Chhetree","YES","Female",58,"None",0.623603738334846,"Middle",331,"Province 5 Rural",0,1,0,1,0,0,0,1,"20-24","COMPLETED","Ever Married","Secondary (Gr 9-12)",0.63291170116589,NA,"Brahman or Chhetri","1","0","50 to 59"
"2439",331,20,"RURAL","PROVINCE NO. 5",0,1,"HINDU","Damai/Dholi","YES","Male",56,"Basic (Gr 1-8)",1.12595119421569,"Middle",331,"Province 5 Rural",0,0,0,1,0,0,0,1,"25-29","COMPLETED","Ever Married","Basic (Gr 1-8)",1.14275723821619,0,"Dalits","0","1","50 to 59"
"2440",331,21,"RURAL","PROVINCE NO. 5",1,1,"HINDU","Magar","NO","Female",35,"None",1.12595119421569,"Poorest",331,"Province 5 Rural",0,0,0,0,0,0,0,1,"35-39","COMPLETED","Ever Married","None",1.14275723821619,1,"Janajati","1","1","35 to 39"
"2441",331,21,"RURAL","PROVINCE NO. 5",1,1,"HINDU","Magar","NO","Female",35,"None",1.12595119421569,"Poorest",331,"Province 5 Rural",0,0,0,0,0,0,0,1,"15-19","COMPLETED","Ever Married","Basic (Gr 1-8)",1.14275723821619,1,"Janajati","1","1","35 to 39"
"2442",331,25,"RURAL","PROVINCE NO. 5",0,2,"HINDU","Magar","YES","Female",29,"Secondary (Gr 9-12)",1.12595119421569,"Middle",331,"Province 5 Rural",0,0,0,0,0,0,0,1,"25-29","COMPLETED","Ever Married","Secondary (Gr 9-12)",1.14275723821619,1,"Janajati","0","2","25 to 29"
"2443",331,3,"RURAL","PROVINCE NO. 5",2,1,"HINDU","Magar","YES","Female",69,"None",0.623603738334846,"Second",331,"Province 5 Rural",0,0,0,0,0,0,0,1,"20-24","COMPLETED","Ever Married","Basic (Gr 1-8)",0.63291170116589,1,"Janajati","2","1","60 to 69"
"2444",331,4,"RURAL","PROVINCE NO. 5",1,0,"HINDU","Musalman","YES","Male",59,"Basic (Gr 1-8)",0.623603738334846,"Middle",331,"Province 5 Rural",0,0,0,1,0,0,0,1,"15-19","COMPLETED","Ever Married","Secondary (Gr 9-12)",0.63291170116589,0,"Muslim","1","0","50 to 59"
"2445",331,5,"RURAL","PROVINCE NO. 5",1,1,"HINDU","Damai/Dholi","YES","Female",28,"Secondary (Gr 9-12)",0.623603738334846,"Fourth",331,"Province 5 Rural",0,0,0,0,0,0,0,1,"25-29","COMPLETED","Ever Married","Secondary (Gr 9-12)",0.63291170116589,1,"Dalits","1","1","25 to 29"
"2446",331,6,"RURAL","PROVINCE NO. 5",1,1,"CHRISTIAN","Magar","YES","Male",62,"Basic (Gr 1-8)",0.623603738334846,"Fourth",331,"Province 5 Rural",0,0,0,0,0,0,0,1,"20-24","COMPLETED","Ever Married","Basic (Gr 1-8)",0.63291170116589,0,"Janajati","1","1","60 to 69"
"2447",331,6,"RURAL","PROVINCE NO. 5",1,1,"CHRISTIAN","Magar","YES","Male",62,"Basic (Gr 1-8)",0.623603738334846,"Fourth",331,"Province 5 Rural",0,0,0,1,0,0,0,1,"20-24","COMPLETED","Ever Married","Basic (Gr 1-8)",0.63291170116589,1,"Janajati","1","1","60 to 69"
"2448",331,7,"RURAL","PROVINCE NO. 5",1,0,"CHRISTIAN","Magar","YES","Male",89,"None",0.623603738334846,"Second",331,"Province 5 Rural",0,0,0,1,0,0,0,1,"30-34","COMPLETED","Ever Married","Basic (Gr 1-8)",0.63291170116589,0,"Janajati","1","0","70 plus"
"2449",331,8,"RURAL","PROVINCE NO. 5",1,1,"HINDU","Damai/Dholi","YES","Male",25,"Secondary (Gr 9-12)",0.623603738334846,"Middle",331,"Province 5 Rural",0,0,0,0,0,0,0,1,"20-24","COMPLETED","Ever Married","Secondary (Gr 9-12)",0.63291170116589,1,"Dalits","1","1","25 to 29"
"2450",331,9,"RURAL","PROVINCE NO. 5",2,1,"HINDU","Damai/Dholi","YES","Male",44,"Basic (Gr 1-8)",0.623603738334846,"Middle",331,"Province 5 Rural",0,0,0,1,0,0,0,1,"45-49","COMPLETED","Ever Married","None",0.63291170116589,NA,"Dalits","2","1","40 to 44"
"2451",331,9,"RURAL","PROVINCE NO. 5",2,1,"HINDU","Damai/Dholi","YES","Male",44,"Basic (Gr 1-8)",0.623603738334846,"Middle",331,"Province 5 Rural",0,0,0,1,0,0,0,1,"25-29","COMPLETED","Ever Married","Basic (Gr 1-8)",0.63291170116589,3,"Dalits","2","1","40 to 44"
"2452",332,1,"RURAL","PROVINCE NO. 5",1,1,"HINDU","Kumal","YES","Male",28,"None",0.607406238637837,"Middle",332,"Province 5 Rural",0,0,0,0,0,0,0,1,"25-29","COMPLETED","Ever Married","Basic (Gr 1-8)",0.616472436200542,1,"Janajati","1","1","25 to 29"
"2453",332,12,"RURAL","PROVINCE NO. 5",1,0,"HINDU","Kumal","YES","Male",71,"None",0.607406238637837,"Second",332,"Province 5 Rural",0,0,0,1,0,0,0,1,"15-19","COMPLETED","Ever Married","Basic (Gr 1-8)",0.616472436200542,1,"Janajati","1","0","70 plus"
"2454",332,13,"RURAL","PROVINCE NO. 5",1,2,"HINDU","Kumal","YES","Female",24,"Basic (Gr 1-8)",0.607406238637837,"Middle",332,"Province 5 Rural",0,0,0,0,0,0,0,1,"20-24","COMPLETED","Ever Married","Basic (Gr 1-8)",0.616472436200542,1,"Janajati","1","2","15 to 24"
"2455",332,14,"RURAL","PROVINCE NO. 5",0,2,"HINDU","Kumal","YES","Male",44,"None",1.51345387793928,"Middle",332,"Province 5 Rural",0,0,0,0,0,0,0,1,"35-39","COMPLETED","Ever Married","None",1.53604382019968,1,"Janajati","0","2","40 to 44"
"2456",332,16,"RURAL","PROVINCE NO. 5",0,0,"HINDU","Kumal","YES","Male",57,"None",1.51345387793928,"Second",332,"Province 5 Rural",0,1,0,1,1,0,0,1,"15-19","COMPLETED","Never Married","Secondary (Gr 9-12)",1.53604382019968,NA,"Janajati","0","0","50 to 59"
"2457",332,2,"RURAL","PROVINCE NO. 5",1,1,"HINDU","Kumal","YES","Male",25,"Basic (Gr 1-8)",0.607406238637837,"Second",332,"Province 5 Rural",0,0,0,1,0,0,0,1,"25-29","COMPLETED","Ever Married","Secondary (Gr 9-12)",0.616472436200542,1,"Janajati","1","1","25 to 29"
"2458",332,21,"RURAL","PROVINCE NO. 5",0,2,"HINDU","Brahman - Hill","YES","Male",65,"Secondary (Gr 9-12)",1.51345387793928,"Middle",332,"Province 5 Rural",0,0,0,1,0,0,0,1,"35-39","COMPLETED","Ever Married","Secondary (Gr 9-12)",1.53604382019968,1,"Brahman or Chhetri","0","2","60 to 69"
"2459",332,24,"RURAL","PROVINCE NO. 5",0,3,"HINDU","Kumal","YES","Male",67,"Basic (Gr 1-8)",1.51345387793928,"Second",332,"Province 5 Rural",0,0,0,1,0,0,1,1,"20-24","COMPLETED","Ever Married","Basic (Gr 1-8)",1.53604382019968,1,"Janajati","0","3 and more","60 to 69"
"2460",332,25,"RURAL","PROVINCE NO. 5",0,1,"HINDU","Chhetree","YES","Male",44,"Secondary (Gr 9-12)",1.51345387793928,"Fourth",332,"Province 5 Rural",0,0,0,1,0,0,0,1,"40-44","COMPLETED","Ever Married","Basic (Gr 1-8)",1.53604382019968,0,"Brahman or Chhetri","0","1","40 to 44"
"2461",332,4,"RURAL","PROVINCE NO. 5",1,2,"HINDU","Kami","YES","Female",29,"Basic (Gr 1-8)",0.607406238637837,"Middle",332,"Province 5 Rural",0,0,0,1,1,1,1,0,"25-29","COMPLETED","Ever Married","Basic (Gr 1-8)",0.616472436200542,2,"Dalits","1","2","25 to 29"
"2462",332,5,"RURAL","PROVINCE NO. 5",1,2,"HINDU","Kumal","YES","Female",40,"None",0.607406238637837,"Second",332,"Province 5 Rural",0,0,0,0,0,0,0,1,"40-44","COMPLETED","Ever Married","None",0.616472436200542,1,"Janajati","1","2","40 to 44"
"2463",332,8,"RURAL","PROVINCE NO. 5",1,0,"HINDU","Chhetree","YES","Female",70,"None",0.607406238637837,"Middle",332,"Province 5 Rural",0,0,0,1,0,0,0,1,"25-29","COMPLETED","Ever Married","Basic (Gr 1-8)",0.616472436200542,0,"Brahman or Chhetri","1","0","70 plus"
"2464",332,9,"RURAL","PROVINCE NO. 5",1,0,"HINDU","Kumal","NO","Female",18,"Basic (Gr 1-8)",0.607406238637837,"Middle",332,"Province 5 Rural",0,0,0,0,0,0,0,1,"15-19","COMPLETED","Ever Married","Basic (Gr 1-8)",0.616472436200542,0,"Janajati","1","0","15 to 24"
"2465",333,1,"RURAL","PROVINCE NO. 5",1,2,"HINDU","Kami","YES","Male",67,"None",0.582030155779189,"Poorest",333,"Province 5 Rural",0,0,0,0,0,0,0,1,"20-24","COMPLETED","Ever Married","None",0.590717587754831,1,"Dalits","1","2","60 to 69"
"2466",333,1,"RURAL","PROVINCE NO. 5",1,2,"HINDU","Kami","YES","Male",67,"None",0.582030155779189,"Poorest",333,"Province 5 Rural",0,0,0,0,0,0,0,1,"15-19","COMPLETED","Never Married","Basic (Gr 1-8)",0.590717587754831,NA,"Dalits","1","2","60 to 69"
"2467",333,10,"RURAL","PROVINCE NO. 5",1,0,"HINDU","Chhetree","YES","Male",27,"Secondary (Gr 9-12)",0.582030155779189,"Middle",333,"Province 5 Rural",0,0,0,1,0,0,0,1,"20-24","COMPLETED","Ever Married","Higher",0.590717587754831,0,"Brahman or Chhetri","1","0","25 to 29"
"2468",333,10,"RURAL","PROVINCE NO. 5",1,0,"HINDU","Chhetree","YES","Male",27,"Secondary (Gr 9-12)",0.582030155779189,"Middle",333,"Province 5 Rural",0,0,0,1,0,0,0,1,"40-44","COMPLETED","Never Married","None",0.590717587754831,NA,"Brahman or Chhetri","1","0","25 to 29"
"2469",333,11,"RURAL","PROVINCE NO. 5",2,0,"HINDU","Kami","YES","Male",65,"None",0.582030155779189,"Second",333,"Province 5 Rural",0,0,0,1,0,0,0,1,"20-24","COMPLETED","Ever Married","Basic (Gr 1-8)",0.590717587754831,1,"Dalits","2","0","60 to 69"
"2470",333,12,"RURAL","PROVINCE NO. 5",1,2,"HINDU","Kami","YES","Female",25,"Basic (Gr 1-8)",0.582030155779189,"Second",333,"Province 5 Rural",0,1,0,0,0,0,0,1,"40-44","COMPLETED","Never Married","Basic (Gr 1-8)",0.590717587754831,NA,"Dalits","1","2","25 to 29"
"2471",333,13,"RURAL","PROVINCE NO. 5",1,3,"HINDU","Kami","YES","Male",59,"None",0.582030155779189,"Second",333,"Province 5 Rural",0,0,0,1,0,0,0,1,"25-29","COMPLETED","Ever Married","Basic (Gr 1-8)",0.590717587754831,1,"Dalits","1","3 and more","50 to 59"
"2472",333,13,"RURAL","PROVINCE NO. 5",1,3,"HINDU","Kami","YES","Male",59,"None",0.582030155779189,"Second",333,"Province 5 Rural",0,0,0,1,0,0,0,1,"20-24","COMPLETED","Ever Married","Basic (Gr 1-8)",0.590717587754831,0,"Dalits","1","3 and more","50 to 59"
"2473",333,13,"RURAL","PROVINCE NO. 5",1,3,"HINDU","Kami","YES","Male",59,"None",0.582030155779189,"Second",333,"Province 5 Rural",0,1,0,1,0,0,0,1,"15-19","COMPLETED","Never Married","Secondary (Gr 9-12)",0.590717587754831,NA,"Dalits","1","3 and more","50 to 59"
"2474",333,15,"RURAL","PROVINCE NO. 5",0,1,"HINDU","Chhetree","YES","Male",37,"Basic (Gr 1-8)",1.35114143305883,"Second",333,"Province 5 Rural",0,0,0,1,0,0,0,1,"30-34","COMPLETED","Ever Married","Basic (Gr 1-8)",1.37130868585943,0,"Brahman or Chhetri","0","1","35 to 39"
"2475",333,17,"RURAL","PROVINCE NO. 5",1,3,"HINDU","Magar","YES","Male",77,"None",1.35114143305883,"Middle",333,"Province 5 Rural",0,0,0,0,0,0,0,1,"30-34","COMPLETED","Ever Married","Secondary (Gr 9-12)",1.37130868585943,2,"Janajati","1","3 and more","70 plus"
"2476",333,17,"RURAL","PROVINCE NO. 5",1,3,"HINDU","Magar","YES","Male",77,"None",1.35114143305883,"Middle",333,"Province 5 Rural",0,0,0,0,0,0,0,1,"25-29","COMPLETED","Ever Married","Higher",1.37130868585943,0,"Janajati","1","3 and more","70 plus"
"2477",333,18,"RURAL","PROVINCE NO. 5",0,3,"HINDU","Chhetree","YES","Female",39,"None",1.35114143305883,"Second",333,"Province 5 Rural",0,0,0,0,0,0,0,1,"35-39","COMPLETED","Ever Married","None",1.37130868585943,2,"Brahman or Chhetri","0","3 and more","35 to 39"
"2478",333,18,"RURAL","PROVINCE NO. 5",0,3,"HINDU","Chhetree","YES","Female",39,"None",1.35114143305883,"Second",333,"Province 5 Rural",0,0,0,0,0,0,0,1,"15-19","COMPLETED","Never Married","Secondary (Gr 9-12)",1.37130868585943,NA,"Brahman or Chhetri","0","3 and more","35 to 39"
"2479",333,19,"RURAL","PROVINCE NO. 5",0,2,"HINDU","Kami","YES","Female",42,"None",1.35114143305883,"Second",333,"Province 5 Rural",0,0,0,1,0,0,0,1,"40-44","COMPLETED","Ever Married","None",1.37130868585943,2,"Dalits","0","2","40 to 44"
"2480",333,2,"RURAL","PROVINCE NO. 5",1,0,"HINDU","Chhetree","YES","Female",32,"Secondary (Gr 9-12)",0.582030155779189,"Middle",333,"Province 5 Rural",0,0,0,1,0,0,0,1,"30-34","COMPLETED","Ever Married","Secondary (Gr 9-12)",0.590717587754831,0,"Brahman or Chhetri","1","0","30 to 34"
"2481",333,21,"RURAL","PROVINCE NO. 5",0,0,"HINDU","Kami","NO","Female",50,"None",1.35114143305883,"Middle",333,"Province 5 Rural",0,0,0,0,0,0,0,1,"20-24","COMPLETED","Ever Married","Basic (Gr 1-8)",1.37130868585943,NA,"Dalits","0","0","50 to 59"
"2482",333,22,"RURAL","PROVINCE NO. 5",0,2,"HINDU","Chhetree","YES","Male",39,"Secondary (Gr 9-12)",1.35114143305883,"Middle",333,"Province 5 Rural",0,0,0,0,0,0,0,1,"35-39","COMPLETED","Ever Married","Basic (Gr 1-8)",1.37130868585943,0,"Brahman or Chhetri","0","2","35 to 39"
"2483",333,23,"RURAL","PROVINCE NO. 5",0,2,"HINDU","Kami","YES","Male",40,"Secondary (Gr 9-12)",1.35114143305883,"Middle",333,"Province 5 Rural",0,0,0,1,0,0,0,1,"30-34","COMPLETED","Ever Married","Secondary (Gr 9-12)",1.37130868585943,0,"Dalits","0","2","40 to 44"
"2484",333,3,"RURAL","PROVINCE NO. 5",2,2,"HINDU","Chhetree","YES","Male",38,"Secondary (Gr 9-12)",0.582030155779189,"Middle",333,"Province 5 Rural",0,0,0,1,0,0,0,1,"35-39","COMPLETED","Ever Married","Secondary (Gr 9-12)",0.590717587754831,2,"Brahman or Chhetri","2","2","35 to 39"
"2485",333,5,"RURAL","PROVINCE NO. 5",1,1,"HINDU","Kami","YES","Male",30,"Basic (Gr 1-8)",0.582030155779189,"Second",333,"Province 5 Rural",0,0,0,0,0,0,0,1,"25-29","COMPLETED","Ever Married","Basic (Gr 1-8)",0.590717587754831,1,"Dalits","1","1","30 to 34"
"2486",333,6,"RURAL","PROVINCE NO. 5",1,2,"HINDU","Chhetree","YES","Male",41,"Basic (Gr 1-8)",0.582030155779189,"Middle",333,"Province 5 Rural",0,1,0,1,0,0,1,1,"30-34","COMPLETED","Ever Married","None",0.590717587754831,2,"Brahman or Chhetri","1","2","40 to 44"
"2487",333,6,"RURAL","PROVINCE NO. 5",1,2,"HINDU","Chhetree","YES","Male",41,"Basic (Gr 1-8)",0.582030155779189,"Middle",333,"Province 5 Rural",0,1,0,1,0,0,1,1,"15-19","COMPLETED","Never Married","Secondary (Gr 9-12)",0.590717587754831,NA,"Brahman or Chhetri","1","2","40 to 44"
"2488",333,7,"RURAL","PROVINCE NO. 5",2,1,"HINDU","Chhetree","YES","Male",55,"Basic (Gr 1-8)",0.582030155779189,"Second",333,"Province 5 Rural",0,0,0,1,0,0,0,1,"20-24","COMPLETED","Ever Married","Secondary (Gr 9-12)",0.590717587754831,1,"Brahman or Chhetri","2","1","50 to 59"
"2489",333,7,"RURAL","PROVINCE NO. 5",2,1,"HINDU","Chhetree","YES","Male",55,"Basic (Gr 1-8)",0.582030155779189,"Second",333,"Province 5 Rural",0,0,0,1,0,0,0,1,"20-24","COMPLETED","Ever Married","Secondary (Gr 9-12)",0.590717587754831,0,"Brahman or Chhetri","2","1","50 to 59"
"2490",333,7,"RURAL","PROVINCE NO. 5",2,1,"HINDU","Chhetree","YES","Male",55,"Basic (Gr 1-8)",0.582030155779189,"Second",333,"Province 5 Rural",0,0,0,1,0,0,0,1,"25-29","COMPLETED","Never Married","Higher",0.590717587754831,NA,"Brahman or Chhetri","2","1","50 to 59"
"2491",333,8,"RURAL","PROVINCE NO. 5",1,2,"HINDU","Kami","YES","Female",24,"Basic (Gr 1-8)",0.582030155779189,"Second",333,"Province 5 Rural",0,0,0,0,0,0,0,1,"20-24","COMPLETED","Ever Married","Basic (Gr 1-8)",0.590717587754831,0,"Dalits","1","2","15 to 24"
"2492",333,9,"RURAL","PROVINCE NO. 5",1,4,"HINDU","Kami","YES","Male",32,"Basic (Gr 1-8)",0.582030155779189,"Poorest",333,"Province 5 Rural",0,0,0,1,0,0,0,1,"25-29","COMPLETED","Ever Married","Basic (Gr 1-8)",0.590717587754831,4,"Dalits","1","3 and more","30 to 34"
"2493",334,1,"RURAL","PROVINCE NO. 5",1,1,"HINDU","Chhetree","YES","Female",36,"Basic (Gr 1-8)",0.50872936548369,"Middle",334,"Province 5 Rural",0,0,0,1,0,0,0,1,"35-39","COMPLETED","Ever Married","Basic (Gr 1-8)",0.5163227035827,1,"Brahman or Chhetri","1","1","35 to 39"
"2494",334,10,"RURAL","PROVINCE NO. 5",2,2,"HINDU","Sarki","YES","Female",36,"None",0.50872936548369,"Middle",334,"Province 5 Rural",0,0,0,1,0,0,0,1,"35-39","COMPLETED","Ever Married","None",0.5163227035827,2,"Dalits","2","2","35 to 39"
"2495",334,10,"RURAL","PROVINCE NO. 5",2,2,"HINDU","Sarki","YES","Female",36,"None",0.50872936548369,"Middle",334,"Province 5 Rural",0,0,0,1,0,0,0,1,"15-19","COMPLETED","Never Married","Secondary (Gr 9-12)",0.5163227035827,NA,"Dalits","2","2","35 to 39"
"2496",334,10,"RURAL","PROVINCE NO. 5",2,2,"HINDU","Sarki","YES","Female",36,"None",0.50872936548369,"Middle",334,"Province 5 Rural",0,0,0,1,0,0,0,1,"30-34","COMPLETED","Ever Married","Basic (Gr 1-8)",0.5163227035827,1,"Dalits","2","2","35 to 39"
"2497",334,12,"RURAL","PROVINCE NO. 5",1,0,"HINDU","Sarki","YES","Male",72,"None",0.50872936548369,"Middle",334,"Province 5 Rural",0,0,0,1,0,0,0,1,"25-29","COMPLETED","Ever Married","Basic (Gr 1-8)",0.5163227035827,0,"Dalits","1","0","70 plus"
"2498",334,13,"RURAL","PROVINCE NO. 5",2,1,"CHRISTIAN","Sarki","YES","Male",35,"Basic (Gr 1-8)",0.50872936548369,"Second",334,"Province 5 Rural",0,0,0,1,0,0,0,1,"35-39","COMPLETED","Ever Married","None",0.5163227035827,3,"Dalits","2","1","35 to 39"
"2499",334,15,"RURAL","PROVINCE NO. 5",0,1,"HINDU","Chhetree","YES","Male",44,"Secondary (Gr 9-12)",1.38669778656038,"Fourth",334,"Province 5 Rural",0,0,0,1,0,0,0,1,"40-44","COMPLETED","Ever Married","Basic (Gr 1-8)",1.40739575653994,0,"Brahman or Chhetri","0","1","40 to 44"
"2500",334,16,"RURAL","PROVINCE NO. 5",0,3,"HINDU","Magar","YES","Male",78,"Basic (Gr 1-8)",1.38669778656038,"Middle",334,"Province 5 Rural",0,0,0,0,0,0,0,1,"40-44","COMPLETED","Ever Married","Basic (Gr 1-8)",1.40739575653994,1,"Janajati","0","3 and more","70 plus"
"2501",334,19,"RURAL","PROVINCE NO. 5",0,2,"HINDU","Chhetree","YES","Female",30,"Secondary (Gr 9-12)",1.38669778656038,"Middle",334,"Province 5 Rural",0,0,0,1,0,0,0,1,"30-34","COMPLETED","Ever Married","Secondary (Gr 9-12)",1.40739575653994,0,"Brahman or Chhetri","0","2","30 to 34"
"2502",334,2,"RURAL","PROVINCE NO. 5",1,1,"HINDU","Chhetree","YES","Female",25,"Secondary (Gr 9-12)",0.50872936548369,"Middle",334,"Province 5 Rural",0,1,0,1,0,0,0,1,"25-29","COMPLETED","Ever Married","Secondary (Gr 9-12)",0.5163227035827,1,"Brahman or Chhetri","1","1","25 to 29"
"2503",334,21,"RURAL","PROVINCE NO. 5",0,3,"HINDU","Sarki","YES","Female",39,"None",1.38669778656038,"Second",334,"Province 5 Rural",0,0,0,1,0,0,0,1,"35-39","COMPLETED","Ever Married","None",1.40739575653994,3,"Dalits","0","3 and more","35 to 39"
"2504",334,22,"RURAL","PROVINCE NO. 5",0,0,"HINDU","Sarki","YES","Male",59,"None",1.38669778656038,"Middle",334,"Province 5 Rural",0,0,0,1,0,0,0,1,"15-19","COMPLETED","Ever Married","Basic (Gr 1-8)",1.40739575653994,NA,"Dalits","0","0","50 to 59"
"2505",334,24,"RURAL","PROVINCE NO. 5",0,3,"HINDU","Sarki","YES","Female",42,"None",1.38669778656038,"Middle",334,"Province 5 Rural",0,1,0,1,0,0,0,1,"40-44","COMPLETED","Ever Married","None",1.40739575653994,1,"Dalits","0","3 and more","40 to 44"
